Uniprot_A	Uniprot_B	Alt_A	Alt_B	Gene_A	Gene_B	pmid:method:quality
Q8IYR0	Q8N6Y0	154313	83878	C6ORF165	USHBP1	25416956:1112:HT|25416956:0397:HT|25416956:1356:HT
Q8IYR0	Q8N9N5	154313	54971	C6ORF165	BANP	25416956:1112:HT|25416956:0397:HT|25416956:1356:HT
Q8IYR0	Q8WVD3	154313	51444	C6ORF165	RNF138	16189514:0018:HT
Q8IYR0	Q96D09	154313	114928	C6ORF165	GPRASP2	25416956:1112:HT|25416956:0397:HT|25416956:1356:HT
Q8IYR0	Q96GX9	154313	51074	C6ORF165	APIP	25416956:1112:HT|25416956:0397:HT|25416956:1356:HT
Q8IYR0	Q99081	154313	6938	C6ORF165	TCF12	25416956:1112:HT|25416956:0397:HT|25416956:1356:HT
Q8IYR0	Q99750	154313	4188	C6ORF165	MDFI	16189514:0398:HT|15657099:0064:LC|16189514:0018:HT
Q8IYR0	Q9BRK4	154313	84445	C6ORF165	LZTS2	25416956:1112:HT|25416956:0397:HT|25416956:1356:HT
Q8IYR0	Q9UBB9	154313	24144	C6ORF165	TFIP11	25416956:1112:HT|25416956:0397:HT|25416956:1356:HT
Q8IYR0	Q9UH77	154313	26249	C6ORF165	KLHL3	25416956:1112:HT|25416956:0397:HT|25416956:1356:HT
Q8IYR0	Q9Y2Y4	154313	27033	C6ORF165	ZBTB32	21516116:0018:HT
Q8IYT8	Q8TBB1	9706	84708	ULK2	LNX1	21988832:0397:HT|21988832:0018:HT
Q8IYT8	Q9Y383	9706	51631	ULK2	LUC7L2	16169070:0018:HT|15657099:0064:LC|16169070:0398:HT
Q8IYW5	Q9Y3C5	165918	26994	RNF168	RNF11	15231748:0018:HT|15657099:0064:LC
Q8IYX0	Q99750	168417	4188	ZNF679	MDFI	16189514:0398:HT|15657099:0064:LC|16189514:0018:HT
Q8IYX3	Q8IZU0	164592	171483	CCDC116	FAM9B	25416956:1112:HT|25416956:0397:HT|25416956:0018:HT|25416956:1356:HT
Q8IYX3	Q8N6Y0	164592	83878	CCDC116	USHBP1	25416956:1112:HT|25416956:0397:HT|25416956:0018:HT|25416956:1356:HT
Q8IYX3	Q99750	164592	4188	CCDC116	MDFI	16189514:0398:HT|25416956:1112:HT|25416956:0397:HT|25416956:0018:HT|16189514:0018:HT|25416956:1356:HT|15657099:0064:LC
Q8IYX3	Q9BQ66	164592	83755	CCDC116	KRTAP4-12	16189514:0398:HT|16189514:0018:HT
Q8IYX3	Q9C0F1	164592	80817	CCDC116	CEP44	21516116:0018:HT
Q8IYX3	Q9UBB9	164592	24144	CCDC116	TFIP11	25416956:1112:HT|25416956:0397:HT|25416956:0018:HT|25416956:1356:HT
Q8IYX7	Q96E35		116225	FAM154A	ZMYND19	25416956:0018:HT
Q8IYX7	Q9UJX0		29948	FAM154A	OSGIN1	25416956:0018:HT
Q8IYX7	Q9UK41		51160	FAM154A	VPS28	25416956:0018:HT
Q8IYX8	Q8IYX8	285753	285753	CEP57L1	CEP57L1	25416956:1112:HT|25416956:0397:HT|25416956:0018:HT|25416956:1356:HT
Q8IYX8	Q8IZU0	285753	171483	CEP57L1	FAM9B	25416956:1112:HT|25416956:0397:HT|25416956:0018:HT|25416956:1356:HT
Q8IYX8	Q8N3L3	285753	167838	CEP57L1	TXLNB	25416956:0018:HT
Q8IYX8	Q8N4P3	285753	374659	CEP57L1	HDDC3	25416956:1112:HT|25416956:0397:HT|25416956:0018:HT|25416956:1356:HT
Q8IYX8	Q8N5C8	285753	257397	CEP57L1	TAB3	25416956:1112:HT|25416956:0397:HT|25416956:0018:HT|25416956:1356:HT
Q8IYX8	Q8N771	285753		CEP57L1	Q8N771	25416956:0018:HT
Q8IYX8	Q8NA61	285753	220082	CEP57L1	SPERT	25416956:1112:HT|25416956:0397:HT|25416956:0018:HT|25416956:1356:HT
Q8IYX8	Q8NHQ1	285753	80321	CEP57L1	CEP70	25416956:1112:HT|25416956:0397:HT|25416956:0018:HT|25416956:1356:HT
Q8IYX8	Q8TAP4	285753	55885	CEP57L1	LMO3	25416956:1112:HT|25416956:0397:HT|25416956:1356:HT
Q8IYX8	Q8WWB3	285753	143241	CEP57L1	DYDC1	25416956:0018:HT
Q8IYX8	Q92805	285753	2800	CEP57L1	GOLGA1	25416956:1112:HT|25416956:0397:HT|25416956:0018:HT|25416956:1356:HT
Q8IYX8	Q92966	285753	6619	CEP57L1	SNAPC3	25416956:1112:HT|25416956:0397:HT|25416956:0018:HT|25416956:1356:HT
Q8IYX8	Q96BZ8	285753	79165	CEP57L1	LENG1	25416956:1112:HT|25416956:0397:HT|25416956:0018:HT|25416956:1356:HT
Q8IYX8	Q96CS2	285753	115106	CEP57L1	HAUS1	25416956:1112:HT|25416956:0397:HT|25416956:0018:HT|25416956:1356:HT
Q8IYX8	Q96JN2	285753	64753	CEP57L1	CCDC136	25416956:1112:HT|25416956:0397:HT|25416956:0018:HT|25416956:1356:HT
Q8IYX8	Q96MT8	285753	80254	CEP57L1	CEP63	25416956:1112:HT|25416956:0397:HT|25416956:0018:HT|25416956:1356:HT
Q8IYX8	Q96PV4	285753	114824	CEP57L1	PNMA5	25416956:1112:HT|25416956:0397:HT|25416956:0018:HT|25416956:1356:HT
Q8IYX8	Q99750	285753	4188	CEP57L1	MDFI	25416956:1112:HT|25416956:0397:HT|25416956:0018:HT|25416956:1356:HT
Q8IYX8	Q9BRK4	285753	84445	CEP57L1	LZTS2	25416956:1112:HT|25416956:0397:HT|25416956:0018:HT|25416956:1356:HT
Q8IYX8	Q9BVG8	285753	3801	CEP57L1	KIFC3	25416956:1112:HT|25416956:0397:HT|25416956:0018:HT|25416956:1356:HT
Q8IYX8	Q9BW62	285753	84056	CEP57L1	KATNAL1	25416956:1112:HT|25416956:0397:HT|25416956:0018:HT|25416956:1356:HT
Q8IYX8	Q9BXS5	285753	8907	CEP57L1	AP1M1	25416956:1112:HT|25416956:0397:HT|25416956:0018:HT|25416956:1356:HT
Q8IYX8	Q9BYV2	285753	57159	CEP57L1	TRIM54	25416956:1112:HT|25416956:0397:HT|25416956:0018:HT|25416956:1356:HT
Q8IYX8	Q9BZW7	285753	80705	CEP57L1	TSGA10	25416956:1112:HT|25416956:0397:HT|25416956:0018:HT|25416956:1356:HT
Q8IYX8	Q9C0F1	285753	80817	CEP57L1	CEP44	25416956:1112:HT|25416956:0397:HT|25416956:0018:HT|25416956:1356:HT
Q8IYX8	Q9H257	285753	64170	CEP57L1	CARD9	25416956:1112:HT|25416956:0397:HT|25416956:0018:HT|25416956:1356:HT
Q8IYX8	Q9H614	285753		CEP57L1	Q9H614	25416956:1112:HT|25416956:0397:HT|25416956:1356:HT
Q8IYX8	Q9HAT0	285753	54763	CEP57L1	ROPN1	25416956:1112:HT|25416956:0397:HT|25416956:0018:HT|25416956:1356:HT
Q8IYX8	Q9NPJ6	285753	29079	CEP57L1	MED4	25416956:1112:HT|25416956:0397:HT|25416956:0018:HT|25416956:1356:HT
Q8IYX8	Q9NRI5	285753	27185	CEP57L1	DISC1	17043677:0018:HT
Q8IYX8	Q9NSK0	285753	89953	CEP57L1	KLC4	25416956:1112:HT|25416956:0397:HT|25416956:0018:HT|25416956:1356:HT
Q8IYX8	Q9NYC6	285753		CEP57L1	Q9NYC6	25416956:0018:HT
Q8IYX8	Q9UBB9	285753	24144	CEP57L1	TFIP11	25416956:1112:HT|25416956:0397:HT|25416956:0018:HT|25416956:1356:HT
Q8IYX8	Q9UBU8	285753	10933	CEP57L1	MORF4L1	25416956:1112:HT|25416956:0397:HT|25416956:0018:HT|25416956:1356:HT
Q8IYX8	Q9UJV3	285753	11043	CEP57L1	MID2	25416956:1112:HT|25416956:0397:HT|25416956:0018:HT|21516116:0018:HT|25416956:1356:HT
Q8IYX8	Q9UK41	285753	51160	CEP57L1	VPS28	21516116:0018:HT
Q8IYY4	Q8NA61	199221	220082	DZIP1L	SPERT	25416956:1112:HT|25416956:0397:HT|25416956:0018:HT|25416956:1356:HT
Q8IYY4	Q8TAP6	199221	79959	DZIP1L	CEP76	25416956:1112:HT|25416956:0397:HT|25416956:0018:HT|25416956:1356:HT
Q8IZ07	Q99717	88455	4090	ANKRD13A	SMAD5	15231748:0018:HT
Q8IZ07	Q9Y3C5	88455	26994	ANKRD13A	RNF11	15231748:0018:HT
Q8IZ08	Q8TEN0	64582		GPR135	FLJ00163	16169070:0018:HT
Q8IZ08	Q9Y5V3	64582	9500	GPR135	MAGED1	16169070:0018:HT|15657099:0064:LC|16169070:0398:HT
Q8IZ13	Q8WXB1	63920	151194	ZBED8	METTL21A	21516116:0018:HT
Q8IZ13	Q9P2H0	63920	57562	ZBED8	CEP126	21900206:0018:HT
Q8IZ13	Q9ULV5	63920	3299	ZBED8	HSF4	21900206:0018:HT
Q8IZ26	Q9NTB8	80778		ZNF34	DKFZP434J032	25416956:0018:HT
Q8IZ52	Q9Y297	79586	8945	CHPF	BTRC	21988832:0397:HT|21988832:0018:HT
Q8IZ57	Q969F0	140767	89885	NRSN1	FATE1	25416956:1112:HT|25416956:0397:HT|25416956:0018:HT|25416956:1356:HT
Q8IZ63	Q9H3P2	163154	7469	PRR22	NELFA	25416956:0018:HT
Q8IZ63	Q9Y3C6	163154	51645	PRR22	PPIL1	25416956:0018:HT
Q8IZ69	Q92569	27037	8503	TRMT2A	PIK3R3	21900206:0018:HT
Q8IZC4	Q9BY11	219790	29993	RTKN2	PACSIN1	20936779:0398:HT|20936779:0018:HT
Q8IZC7	Q99750	94039	4188	ZNF101	MDFI	16189514:0398:HT|25416956:1112:HT|25416956:0397:HT|25416956:0018:HT|16189514:0018:HT|25416956:1356:HT|15657099:0064:LC
Q8IZD4	Q8IZH2	196513	54464	DCP1B	XRN1	15231747:0018:HT|15657099:0064:LC
Q8IZD4	Q96F86	196513	80153	DCP1B	EDC3	21516116:0018:HT|25416956:1112:HT|25416956:0397:HT|25416956:0018:HT|25416956:1356:HT|24778252:0004:LC|25036637:0004:LC|16364915:0004:LC|25036637:0007:LC|16364915:0007:LC
Q8IZD4	Q9HAU5	196513	26019	DCP1B	UPF2	15231747:0018:HT|15657099:0064:LC
Q8IZE3	Q99757	57147	25828	SCYL3	TXN2	25416956:1112:HT|25416956:0397:HT|25416956:0018:HT|25416956:1356:HT
Q8IZE3	Q9H0R8	57147	23710	SCYL3	GABARAPL1	25416956:1112:HT|25416956:0397:HT|25416956:0018:HT|25416956:1356:HT
Q8IZH2	Q8N398	54464	90113	XRN1	VWA5B2	15231747:0018:HT|15657099:0064:LC
Q8IZH2	Q8NI99	54464	83854	XRN1	ANGPTL6	15231747:0018:HT
Q8IZH2	Q8TB22	54464	64847	XRN1	SPATA20	15231747:0018:HT|15657099:0064:LC
Q8IZH2	Q8WWB7	54464	112770	XRN1	GLMP	15231747:0018:HT
Q8IZH2	Q92925	54464	6603	XRN1	SMARCD2	15231747:0018:HT|15657099:0064:LC
Q8IZH2	Q96B26	54464	11340	XRN1	EXOSC8	15231747:0018:HT|15657099:0064:LC
Q8IZH2	Q96L58	54464	126792	XRN1	B3GALT6	15231747:0018:HT
Q8IZH2	Q9BSG0	54464	84279	XRN1	PRADC1	15231747:0018:HT
Q8IZH2	Q9BVA0	54464	10300	XRN1	KATNB1	15231747:0018:HT
Q8IZH2	Q9H583	54464	55127	XRN1	HEATR1	15231747:0018:HT
Q8IZH2	Q9H7P9	54464	64857	XRN1	PLEKHG2	15231747:0018:HT
Q8IZH2	Q9NPI6	54464	55802	XRN1	DCP1A	15231747:0018:HT|16364915:0416:LC|15657099:0064:LC
Q8IZH2	Q9NS00	54464	56913	XRN1	C1GALT1	15231747:0018:HT
Q8IZH2	Q9NTJ4	54464	4123	XRN1	MAN2C1	15231747:0018:HT
Q8IZH2	Q9P0J0	54464	51079	XRN1	NDUFA13	15231747:0018:HT|15657099:0064:LC
Q8IZH2	Q9UHL4	54464	29952	XRN1	DPP7	15231747:0018:HT|15657099:0064:LC
Q8IZH2	Q9UQ35	54464	23524	XRN1	SRRM2	15231747:0018:HT
Q8IZH2	Q9Y3B2	54464	51013	XRN1	EXOSC1	15231747:0018:HT|15657099:0064:LC
Q8IZH2	Q9Y4Z0	54464	25804	XRN1	LSM4	15231747:0018:HT|15657099:0064:LC
Q8IZH2	Q9Y6C9	54464	23788	XRN1	MTCH2	15231747:0018:HT
Q8IZH2	Q9Y6M9	54464	4715	XRN1	NDUFB9	15231747:0018:HT
Q8IZH2	V9HW37	54464		XRN1	HEL-S-69	15231747:0018:HT
Q8IZH2	V9HWB9	54464		XRN1	HEL-S-133P	15231747:0018:HT
Q8IZH2	V9HWG0	54464		XRN1	HEL25	15231747:0018:HT
Q8IZH2	V9HWN7	54464		XRN1	HEL-S-87P	15231747:0018:HT
Q8IZH9	Q99962		6456	Q8IZH9	SH3GL2	21900206:0018:HT
Q8IZL2	Q9NR28	84441	56616	MAML2	DIABLO	21988832:0397:HT|21988832:0018:HT
Q8IZL8	Q92731	27043	2100	PELP1	ESR2	12415108:0024:LC|21182203:0029:HT|21182203:0004:HT|15657099:0064:LC|12415108:0492:LC
Q8IZP0	Q96HT8	10006	114932	ABI1	MRFAP1L1	23414517:0399:HT
Q8IZP0	Q9BX66	10006	10580	ABI1	SORBS1	23414517:0399:HT
Q8IZP0	Q9UHB9	10006	6730	ABI1	SRP68	23414517:0399:HT
Q8IZP0	Q9Y490	10006	7094	ABI1	TLN1	23414517:0399:HT
Q8IZP0	Q9Y605	10006	93621	ABI1	MRFAP1	23414517:0399:HT
Q8IZQ1	Q8NCP5	23001	29068	WDFY3	ZBTB44	25416956:1112:HT|25416956:0397:HT|25416956:0018:HT|25416956:1356:HT
Q8IZQ1	Q8TAP6	23001	79959	WDFY3	CEP76	25416956:1112:HT|25416956:0397:HT|25416956:0018:HT|25416956:1356:HT
Q8IZQ1	Q96LA8	23001	55170	WDFY3	PRMT6	23455924:0018:HT
Q8IZQ1	Q99750	23001	4188	WDFY3	MDFI	21516116:0018:HT
Q8IZQ1	Q99873	23001	3276	WDFY3	PRMT1	23455924:0018:HT
Q8IZQ1	Q9HCM9	23001	56658	WDFY3	TRIM39	25416956:1112:HT|25416956:0397:HT|25416956:0018:HT|21516116:0018:HT|25416956:1356:HT
Q8IZQ8	Q9HD26	93649	57120	MYOCD	GOPC	25416956:1112:HT|25416956:0397:HT|25416956:0018:HT|25416956:1356:HT
Q8IZR5	Q9UKG1	146223	26060	CMTM4	APPL1	21988832:0397:HT|21988832:0018:HT
Q8IZS5	Q99873	105369145	3276	OFCC1	PRMT1	23455924:0018:HT|23455924:0007:HT
Q8IZS5	Q9NR22	105369145	56341	OFCC1	PRMT8	23455924:0018:HT
Q8IZU0	Q8IZU0	171483	171483	FAM9B	FAM9B	25416956:0397:HT|25416956:0018:HT
Q8IZU0	Q8N0S6	171483	91687	FAM9B	CENPL	25416956:1112:HT|25416956:0397:HT|25416956:0018:HT|25416956:1356:HT
Q8IZU0	Q8N184	171483	163081	FAM9B	ZNF567	25416956:1112:HT|25416956:0397:HT|25416956:0018:HT|25416956:1356:HT
Q8IZU0	Q8N2N9	171483	57730	FAM9B	ANKRD36B	25416956:1112:HT|25416956:0397:HT|25416956:0018:HT|25416956:1356:HT
Q8IZU0	Q8N5A5	171483	84619	FAM9B	ZGPAT	25416956:1112:HT|25416956:0397:HT|25416956:0018:HT|25416956:1356:HT
Q8IZU0	Q8N883	171483	80110	FAM9B	ZNF614	25416956:1112:HT|25416956:0397:HT|25416956:0018:HT|25416956:1356:HT
Q8IZU0	Q8N8B7	171483	170082	FAM9B	TCEANC	25416956:1112:HT|25416956:0397:HT|25416956:0018:HT|25416956:1356:HT
Q8IZU0	Q8N8X9	171483	126868	FAM9B	MAB21L3	25416956:1112:HT|25416956:0397:HT|25416956:0018:HT|25416956:1356:HT
Q8IZU0	Q8NEQ2	171483		FAM9B	MGC24125	25416956:1112:HT|25416956:0397:HT|25416956:1356:HT
Q8IZU0	Q8TBB1	171483	84708	FAM9B	LNX1	25416956:1112:HT|25416956:0397:HT|25416956:0018:HT|25416956:1356:HT
Q8IZU0	Q8TBK6	171483	54819	FAM9B	ZCCHC10	25416956:1112:HT|25416956:0397:HT|25416956:0018:HT|25416956:1356:HT
Q8IZU0	Q969Z0	171483	9238	FAM9B	TBRG4	25416956:1112:HT|25416956:0397:HT|25416956:0018:HT|25416956:1356:HT
Q8IZU0	Q96GE4	171483	90799	FAM9B	CEP95	25416956:1112:HT|25416956:0397:HT|25416956:0018:HT|25416956:1356:HT
Q8IZU0	Q96GN5	171483	55536	FAM9B	CDCA7L	25416956:1112:HT|25416956:0397:HT|25416956:0018:HT|25416956:1356:HT
Q8IZU0	Q96HZ7	171483	84996	FAM9B	URB1-AS1	25416956:1112:HT|25416956:0397:HT|25416956:1356:HT
Q8IZU0	Q96I25	171483	84991	FAM9B	RBM17	25416956:1112:HT|25416956:0397:HT|25416956:0018:HT|25416956:1356:HT
Q8IZU0	Q96LR5	171483	7325	FAM9B	UBE2E2	25416956:1112:HT|25416956:0397:HT|25416956:0018:HT|25416956:1356:HT
Q8IZU0	Q96RJ6	171483	222894	FAM9B	FERD3L	25416956:1112:HT|25416956:0397:HT|25416956:0018:HT|25416956:1356:HT
Q8IZU0	Q99728	171483	580	FAM9B	BARD1	25416956:1112:HT|25416956:0397:HT|25416956:0018:HT|25416956:1356:HT
Q8IZU0	Q99757	171483	25828	FAM9B	TXN2	25416956:1112:HT|25416956:0397:HT|25416956:0018:HT|25416956:1356:HT
Q8IZU0	Q99816	171483	7251	FAM9B	TSG101	25416956:1112:HT|25416956:0397:HT|25416956:0018:HT|25416956:1356:HT
Q8IZU0	Q99848	171483	10969	FAM9B	EBNA1BP2	25416956:1112:HT|25416956:0397:HT|25416956:0018:HT|25416956:1356:HT
Q8IZU0	Q9BSW7	171483	51760	FAM9B	SYT17	25416956:1112:HT|25416956:0397:HT|25416956:0018:HT|25416956:1356:HT
Q8IZU0	Q9BVN2	171483	23623	FAM9B	RUSC1	25416956:1112:HT|25416956:0397:HT|25416956:0018:HT|25416956:1356:HT
Q8IZU0	Q9BVS5	171483	55006	FAM9B	TRMT61B	25416956:1112:HT|25416956:0397:HT|25416956:0018:HT|25416956:1356:HT
Q8IZU0	Q9BVV2	171483	79025	FAM9B	C20ORF195	25416956:1112:HT|25416956:0397:HT|25416956:0018:HT|25416956:1356:HT
Q8IZU0	Q9BWC9	171483	29903	FAM9B	CCDC106	25416956:1112:HT|25416956:0397:HT|25416956:0018:HT|25416956:1356:HT
Q8IZU0	Q9BXS5	171483	8907	FAM9B	AP1M1	25416956:1112:HT|25416956:0397:HT|25416956:0018:HT|25416956:1356:HT
Q8IZU0	Q9BYD2	171483	65005	FAM9B	MRPL9	25416956:1112:HT|25416956:0397:HT|25416956:0018:HT|25416956:1356:HT
Q8IZU0	Q9H0T7	171483	64284	FAM9B	RAB17	25416956:1112:HT|25416956:0397:HT|25416956:0018:HT|25416956:1356:HT
Q8IZU0	Q9H190	171483	27111	FAM9B	SDCBP2	25416956:1112:HT|25416956:0397:HT|25416956:0018:HT|25416956:1356:HT
Q8IZU0	Q9H1K1	171483	23479	FAM9B	ISCU	25416956:1112:HT|25416956:0397:HT|25416956:0018:HT|25416956:1356:HT
Q8IZU0	Q9H3Q1	171483	23580	FAM9B	CDC42EP4	25416956:1112:HT|25416956:0397:HT|25416956:0018:HT|25416956:1356:HT
Q8IZU0	Q9H614	171483		FAM9B	Q9H614	25416956:1112:HT|25416956:0397:HT|25416956:1356:HT
Q8IZU0	Q9H6A0	171483	79961	FAM9B	DENND2D	25416956:1112:HT|25416956:0397:HT|25416956:0018:HT|25416956:1356:HT
Q8IZU0	Q9H7E9	171483	65265	FAM9B	C8ORF33	25416956:1112:HT|25416956:0397:HT|25416956:0018:HT|25416956:1356:HT
Q8IZU0	Q9H8S9	171483	55233	FAM9B	MOB1A	25416956:1112:HT|25416956:0397:HT|25416956:0018:HT|25416956:1356:HT
Q8IZU0	Q9HB07	171483	60314	FAM9B	C12ORF10	25416956:1112:HT|25416956:0397:HT|25416956:0018:HT|25416956:1356:HT
Q8IZU0	Q9HD26	171483	57120	FAM9B	GOPC	25416956:1112:HT|25416956:0397:HT|25416956:0018:HT
Q8IZU0	Q9NNZ3	171483	3338	FAM9B	DNAJC4	25416956:1112:HT|25416956:0397:HT|25416956:0018:HT|25416956:1356:HT
Q8IZU0	Q9NRG0	171483	54108	FAM9B	CHRAC1	25416956:1112:HT|25416956:0397:HT|25416956:0018:HT|25416956:1356:HT
Q8IZU0	Q9NU23	171483	57226	FAM9B	LYRM2	25416956:1112:HT|25416956:0397:HT|25416956:0018:HT|25416956:1356:HT
Q8IZU0	Q9NVL8	171483	55195	FAM9B	C14ORF105	25416956:1112:HT|25416956:0397:HT|25416956:0018:HT|25416956:1356:HT
Q8IZU0	Q9NWS8	171483	55005	FAM9B	RMND1	25416956:1112:HT|25416956:0397:HT|25416956:0018:HT|25416956:1356:HT
Q8IZU0	Q9NWT8	171483	54998	FAM9B	AURKAIP1	25416956:1112:HT|25416956:0397:HT|25416956:0018:HT|25416956:1356:HT
Q8IZU0	Q9NWX5	171483	140459	FAM9B	ASB6	25416956:1112:HT|25416956:0397:HT|25416956:0018:HT|25416956:1356:HT
Q8IZU0	Q9NX76	171483	54918	FAM9B	CMTM6	25416956:0018:HT
Q8IZU0	Q9NXC2	171483	54438	FAM9B	GFOD1	25416956:1112:HT|25416956:0397:HT|25416956:0018:HT|25416956:1356:HT
Q8IZU0	Q9P218	171483	57642	FAM9B	COL20A1	25416956:1112:HT|25416956:0397:HT|25416956:0018:HT|25416956:1356:HT
Q8IZU0	Q9UBU8	171483	10933	FAM9B	MORF4L1	25416956:1112:HT|25416956:0397:HT|25416956:0018:HT|25416956:1356:HT
Q8IZU0	Q9UER7	171483	1616	FAM9B	DAXX	25416956:1112:HT|25416956:0397:HT|25416956:0018:HT|25416956:1356:HT
Q8IZU0	Q9UGP5	171483	27343	FAM9B	POLL	25416956:1112:HT|25416956:0397:HT|25416956:0018:HT|25416956:1356:HT
Q8IZU0	Q9UHA3	171483	51187	FAM9B	RSL24D1	25416956:1112:HT|25416956:0397:HT|25416956:0018:HT|25416956:1356:HT
Q8IZU0	Q9UIK4	171483	23604	FAM9B	DAPK2	25416956:1112:HT|25416956:0397:HT|25416956:0018:HT|25416956:1356:HT
Q8IZU0	Q9UJX2	171483	8697	FAM9B	CDC23	25416956:1112:HT|25416956:0397:HT|25416956:0018:HT|25416956:1356:HT
Q8IZU0	Q9ULU8	171483	8618	FAM9B	CADPS	25416956:1112:HT|25416956:0397:HT|25416956:0018:HT|25416956:1356:HT
Q8IZU0	Q9ULW3	171483	29777	FAM9B	ABT1	25416956:1112:HT|25416956:0397:HT|25416956:0018:HT|25416956:1356:HT
Q8IZU0	Q9Y237	171483	5303	FAM9B	PIN4	25416956:1112:HT|25416956:0397:HT|25416956:0018:HT|25416956:1356:HT
Q8IZU0	Q9Y2Q3	171483	373156	FAM9B	GSTK1	25416956:1112:HT|25416956:0397:HT|25416956:0018:HT|25416956:1356:HT
Q8IZU0	Q9Y2Z4	171483	51067	FAM9B	YARS2	25416956:1112:HT|25416956:0397:HT|25416956:0018:HT|25416956:1356:HT
Q8IZU0	Q9Y4T0	171483		FAM9B	DKFZP564P2062	25416956:0018:HT
Q8IZU0	Q9Y5T4	171483	29103	FAM9B	DNAJC15	25416956:1112:HT|25416956:0397:HT|25416956:0018:HT|25416956:1356:HT
Q8IZU1	Q99873	171482	3276	FAM9A	PRMT1	23455924:0018:HT|23455924:0007:HT|23455924:0004:HT
Q8IZU1	Q9NQR1	171482	387893	FAM9A	SETD8	23455924:0018:HT
Q8N0S2	Q8N4C7	93426	415117	SYCE1	STX19	25416956:1112:HT|25416956:0397:HT|25416956:0018:HT|25416956:1356:HT
Q8N0S2	Q8NA54	93426	154865	SYCE1	IQUB	25416956:1112:HT|25416956:0397:HT|25416956:0018:HT|25416956:1356:HT
Q8N0S2	Q8NA61	93426	220082	SYCE1	SPERT	25416956:1112:HT|25416956:0397:HT|25416956:0018:HT|25416956:1356:HT
Q8N0S2	Q969G3	93426	6605	SYCE1	SMARCE1	25416956:1112:HT|25416956:0397:HT|25416956:0018:HT|25416956:1356:HT
Q8N0S2	Q96BD8	93426	220134	SYCE1	SKA1	25416956:1112:HT|25416956:0397:HT|25416956:0018:HT|25416956:1356:HT
Q8N0S2	Q96CS2	93426	115106	SYCE1	HAUS1	25416956:1112:HT|25416956:0397:HT|25416956:0018:HT|25416956:1356:HT
Q8N0S2	Q96HT8	93426	114932	SYCE1	MRFAP1L1	25416956:1112:HT|25416956:0397:HT|25416956:0018:HT|25416956:1356:HT
Q8N0S2	Q99816	93426	7251	SYCE1	TSG101	25416956:1112:HT|25416956:0397:HT|25416956:0018:HT|25416956:1356:HT
Q8N0S2	Q9BVG8	93426	3801	SYCE1	KIFC3	25416956:1112:HT|25416956:0397:HT|25416956:0018:HT|25416956:1356:HT
Q8N0S2	Q9BW66	93426	51550	SYCE1	CINP	25416956:1112:HT|25416956:0397:HT|25416956:0018:HT|25416956:1356:HT
Q8N0S2	Q9BWG6	93426	79005	SYCE1	SCNM1	25416956:1112:HT|25416956:0397:HT|25416956:0018:HT|25416956:1356:HT
Q8N0S2	Q9BYM8	93426	10616	SYCE1	RBCK1	25416956:1112:HT|25416956:0397:HT|25416956:0018:HT|25416956:1356:HT
Q8N0S2	Q9P0W2	93426	10362	SYCE1	HMG20B	25416956:1112:HT|25416956:0397:HT|25416956:0018:HT|25416956:1356:HT
Q8N0S2	Q9UBY9	93426	27129	SYCE1	HSPB7	25416956:1112:HT|25416956:0397:HT|25416956:0018:HT|25416956:1356:HT
Q8N0S2	Q9UJC3	93426	51361	SYCE1	HOOK1	25416956:1112:HT|25416956:0397:HT|25416956:0018:HT|25416956:1356:HT
Q8N0S2	Q9Y3C0	93426	51019	SYCE1	CCDC53	25416956:1112:HT|25416956:0397:HT|25416956:0018:HT|25416956:1356:HT
Q8N0S2	Q9Y5B8	93426	29922	SYCE1	NME7	25416956:1112:HT|25416956:0397:HT|25416956:0018:HT|25416956:1356:HT
Q8N0S2	R9QTR3	93426		SYCE1	R9QTR3	25416956:0018:HT
Q8N0V3	Q96DZ9	79863	116173	RBFA	CMTM5	25416956:1112:HT|25416956:0397:HT|25416956:0018:HT|25416956:1356:HT
Q8N0X7	Q9HAU4	23111	64750	SPG20	SMURF2	15231748:0018:HT|19307600:0018:LC|15657099:0064:LC
Q8N0X7	Q9UKG1	23111	26060	SPG20	APPL1	23414517:0399:HT
Q8N108	Q8WVE6	57708	134285	MIER1	TMEM171	25416956:0018:HT
Q8N111	Q9NRR5	51286	56893	CEND1	UBQLN4	16713569:0018:HT
Q8N112	Q8N8F7	132228	286006	LSMEM2	LSMEM1	25416956:1112:HT|25416956:0397:HT|25416956:0018:HT|25416956:1356:HT
Q8N112	Q96F15	132228	55340	LSMEM2	GIMAP5	25416956:1112:HT|25416956:0397:HT|25416956:0018:HT|25416956:1356:HT
Q8N114	Q92905	51246	10987	SHISA5	COPS5	18624398:0018:HT
Q8N140	Q92624	493861	10513	EID3	APPBP2	16189514:0398:HT|15657099:0064:LC|16189514:0018:HT
Q8N142	Q9NX58	122622	55646	ADSSL1	LYAR	21988832:0397:HT|21988832:0018:HT
Q8N143	Q93062	255877	11030	BCL6B	RBPMS	25416956:1112:HT|25416956:0397:HT|25416956:0018:HT|25416956:1356:HT
Q8N143	Q9BUZ4	255877	9618	BCL6B	TRAF4	25416956:1112:HT|25416956:0397:HT|25416956:0018:HT|25416956:1356:HT
Q8N143	Q9BZW7	255877	80705	BCL6B	TSGA10	25416956:1112:HT|25416956:0397:HT|25416956:0018:HT|25416956:1356:HT
